Age,Travel_Distance,Departure_Delay_in_Mins,Arrival_Delay_in_Mins,Seat_Comfort,Arrival_Time_Convenient,Catering,Platform_Location,Onboard_Wifi_Service,Onboard_Entertainment,Online_Support,Ease_of_Online_Booking,Onboard_Service,Legroom,Baggage_Handling,CheckIn_Service,Cleanliness,Online_Boarding,Gender_Male,Customer_Type_Loyal Customer,Type_Travel_Personal Travel,Travel_Class_Eco,Seat_Class_Ordinary,Overall_Experience,ID
51.0,300.0,52.0,53.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,2.0,3.0,2.0,2.0,2.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,99924009.0
65.0,1630.0,15.0,0.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,99924010.0
27.0,4499.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,4.0,6.0,5.0,5.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,99924011.0
25.0,2026.0,0.0,3.0,4.0,3.0,4.0,4.0,6.0,4.0,6.0,6.0,4.0,3.0,4.0,3.0,4.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,99924012.0
53.0,409.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,4.0,5.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,99924013.0
33.0,1552.0,0.0,0.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,99924014.0
63.0,1805.0,0.0,0.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,5.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,99924015.0
33.0,2018.0,0.0,6.0,2.0,2.0,2.0,2.0,3.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,99924016.0
55.0,2073.0,0.0,0.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,3.0,2.0,5.0,6.0,2.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,99924017.0
29.0,2084.0,0.0,0.0,5.0,5.0,5.0,2.0,3.0,5.0,3.0,3.0,5.0,5.0,6.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,99924018.0
28.0,3840.0,10.0,0.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,5.0,3.0,5.0,5.0,6.0,6.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,99924019.0
50.0,602.0,22.0,19.0,5.0,4.0,4.0,6.0,5.0,3.0,2.0,5.0,5.0,5.0,5.0,4.0,5.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,99924020.0
20.0,2215.0,0.0,8.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,4.0,5.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,99924021.0
60.0,698.0,9.0,14.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,99924022.0
24.0,2600.0,0.0,0.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,5.0,6.0,6.0,5.0,6.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,99924023.0
65.0,1016.0,19.0,11.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,99924024.0
7.0,1673.0,64.0,57.0,5.0,5.0,3.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,99924025.0
44.0,1741.0,0.0,0.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,6.0,4.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,99924026.0
35.0,1054.0,0.0,0.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,99924027.0
70.0,285.0,17.0,14.0,4.0,5.0,4.0,5.0,4.0,6.0,5.0,5.0,5.0,4.0,5.0,6.0,5.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,99924028.0
62.0,1752.0,0.0,0.0,3.0,5.0,3.0,5.0,6.0,3.0,6.0,6.0,3.0,4.0,4.0,4.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,99924029.0
69.0,411.0,0.0,0.0,5.0,4.0,4.0,4.0,6.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,99924030.0
33.0,1611.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,6.0,6.0,6.0,4.0,5.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,99924031.0
21.0,1765.0,0.0,0.0,5.0,6.0,5.0,6.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,99924032.0
64.0,239.0,0.0,0.0,1.0,6.0,1.0,5.0,3.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,6.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,99924033.0
27.0,2039.0,14.0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0,3.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,99924034.0
39.0,1704.0,0.0,0.0,5.0,6.0,5.0,4.0,4.0,5.0,4.0,4.0,6.0,5.0,6.0,5.0,5.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,99924035.0
17.0,2092.0,0.0,0.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,4.0,5.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,99924036.0
60.0,2884.0,0.0,0.0,6.0,6.0,6.0,6.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,99924037.0
53.0,2262.0,0.0,3.0,4.0,4.0,4.0,4.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,99924038.0
30.0,3808.0,0.0,0.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,99924039.0
68.0,630.0,5.0,3.0,6.0,6.0,4.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,99924040.0
56.0,2380.0,0.0,0.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,6.0,2.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,99924041.0
55.0,594.0,0.0,3.0,5.0,3.0,6.0,5.0,3.0,5.0,5.0,2.0,2.0,6.0,2.0,2.0,2.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,99924042.0
66.0,385.0,65.0,57.0,4.0,5.0,5.0,5.0,6.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,99924043.0
7.0,1791.0,15.0,3.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,99924044.0
32.0,2331.0,12.0,9.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0,6.0,4.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,99924045.0
40.0,2632.0,0.0,3.0,1.0,5.0,1.0,4.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,6.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,99924046.0
54.0,2446.0,0.0,1.0,2.0,5.0,2.0,3.0,4.0,2.0,4.0,4.0,4.0,5.0,6.0,5.0,6.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,99924047.0
33.0,2552.0,30.0,29.0,3.0,3.0,3.0,3.0,6.0,3.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,99924048.0
35.0,2255.0,0.0,1.0,3.0,5.0,3.0,5.0,3.0,3.0,3.0,3.0,6.0,3.0,6.0,5.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,99924049.0
35.0,3781.0,0.0,0.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,6.0,4.0,6.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,99924050.0
69.0,1594.0,0.0,0.0,5.0,3.0,5.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,3.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,99924051.0
29.0,1874.0,0.0,9.0,4.0,6.0,4.0,2.0,3.0,4.0,3.0,3.0,5.0,4.0,6.0,4.0,6.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,99924052.0
56.0,611.0,0.0,0.0,5.0,4.0,4.0,4.0,6.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,99924053.0
43.0,718.0,0.0,0.0,4.0,4.0,4.0,4.0,3.0,6.0,6.0,4.0,4.0,4.0,4.0,6.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,99924054.0
30.0,3365.0,0.0,0.0,5.0,6.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,99924055.0
45.0,3795.0,1.0,0.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,99924056.0
16.0,3246.0,8.0,0.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,6.0,5.0,4.0,5.0,5.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,99924057.0
62.0,2430.0,0.0,17.0,6.0,5.0,5.0,5.0,3.0,2.0,2.0,6.0,6.0,6.0,6.0,4.0,6.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,99924058.0
44.0,2335.0,3.0,73.0,5.0,6.0,6.0,5.0,6.0,2.0,2.0,6.0,2.0,4.0,5.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,99924059.0
33.0,2577.0,27.0,11.0,2.0,6.0,2.0,4.0,5.0,2.0,5.0,5.0,5.0,3.0,5.0,6.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,99924060.0
28.0,2791.0,0.0,0.0,3.0,5.0,3.0,2.0,2.0,3.0,2.0,2.0,5.0,5.0,5.0,4.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,99924061.0
54.0,1221.0,54.0,50.0,3.0,5.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,6.0,4.0,6.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,99924062.0
24.0,3035.0,0.0,0.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,99924063.0
45.0,274.0,0.0,1.0,3.0,3.0,3.0,3.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,4.0,6.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,99924064.0
68.0,1540.0,24.0,28.0,6.0,3.0,3.0,3.0,5.0,6.0,5.0,5.0,6.0,5.0,4.0,6.0,3.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,99924065.0
46.0,2822.0,0.0,0.0,4.0,5.0,4.0,4.0,6.0,4.0,6.0,6.0,4.0,4.0,4.0,5.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,99924066.0
37.0,3798.0,0.0,0.0,5.0,5.0,5.0,5.0,2.0,4.0,4.0,5.0,5.0,5.0,4.0,6.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,99924067.0
25.0,3649.0,0.0,0.0,3.0,2.0,5.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,5.0,4.0,5.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,99924068.0
21.0,1277.0,0.0,0.0,5.0,5.0,5.0,3.0,3.0,5.0,3.0,3.0,3.0,2.0,3.0,6.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,99924069.0
53.0,490.0,0.0,0.0,5.0,5.0,5.0,5.0,4.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,99924070.0
34.0,1654.0,0.0,0.0,2.0,2.0,2.0,2.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,99924071.0
26.0,1860.0,59.0,38.0,5.0,6.0,4.0,6.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,99924072.0
36.0,1989.0,0.0,0.0,3.0,3.0,3.0,4.0,5.0,3.0,5.0,5.0,3.0,6.0,4.0,2.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,99924073.0
63.0,1345.0,5.0,0.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,6.0,3.0,6.0,4.0,5.0,6.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,99924074.0
58.0,992.0,0.0,0.0,2.0,2.0,2.0,2.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,99924075.0
24.0,3909.0,1.0,24.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,6.0,3.0,4.0,5.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,99924076.0
30.0,1801.0,0.0,0.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,99924077.0
35.0,3057.0,21.0,12.0,3.0,2.0,2.0,2.0,4.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,99924078.0
61.0,327.0,37.0,30.0,3.0,3.0,6.0,6.0,3.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,99924079.0
46.0,3004.0,0.0,0.0,3.0,4.0,4.0,4.0,6.0,5.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,99924080.0
18.0,2700.0,6.0,0.0,5.0,1.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,6.0,6.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,99924081.0
33.0,854.0,98.0,84.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,5.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,99924082.0
11.0,2264.0,0.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,2.0,6.0,5.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,99924083.0
38.0,962.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,99924084.0
72.0,2220.0,0.0,0.0,3.0,5.0,4.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,99924085.0
32.0,2063.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,2.0,5.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,99924086.0
60.0,3835.0,0.0,10.0,3.0,3.0,4.0,3.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,4.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,99924087.0
49.0,3668.0,0.0,0.0,4.0,4.0,2.0,4.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,99924088.0
44.0,572.0,0.0,0.0,2.0,2.0,4.0,2.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,99924089.0
56.0,2625.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,99924090.0
35.0,2722.0,10.0,16.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,4.0,6.0,4.0,3.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,99924091.0
46.0,2983.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,99924092.0
45.0,470.0,0.0,0.0,3.0,4.0,3.0,3.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,99924093.0
46.0,2801.0,0.0,0.0,2.0,2.0,4.0,2.0,5.0,5.0,6.0,3.0,3.0,4.0,3.0,5.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,99924094.0
20.0,1775.0,32.0,13.0,1.0,6.0,4.0,4.0,5.0,2.0,5.0,5.0,3.0,6.0,5.0,2.0,3.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,99924095.0
41.0,1618.0,61.0,62.0,5.0,5.0,4.0,5.0,6.0,5.0,6.0,6.0,5.0,6.0,4.0,5.0,5.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,99924096.0
70.0,1181.0,0.0,0.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,99924097.0
30.0,2219.0,0.0,0.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,99924098.0
29.0,2038.0,22.0,28.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,5.0,4.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,99924099.0
75.0,270.0,22.0,14.0,3.0,5.0,5.0,5.0,5.0,2.0,2.0,3.0,5.0,3.0,3.0,5.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,99924100.0
42.0,893.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,99924101.0
8.0,1914.0,0.0,0.0,4.0,5.0,4.0,3.0,6.0,4.0,6.0,6.0,6.0,4.0,6.0,5.0,6.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,99924102.0
32.0,5098.0,0.0,0.0,1.0,1.0,1.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,99924103.0
48.0,1528.0,0.0,0.0,6.0,6.0,6.0,3.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,4.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,99924104.0
17.0,2265.0,60.0,41.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,99924105.0
33.0,1175.0,51.0,67.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,5.0,4.0,2.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,99924106.0
27.0,2659.0,0.0,11.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,6.0,5.0,3.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,99924107.0
60.0,1577.0,28.0,36.0,4.0,6.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,99924108.0
39.0,3843.0,0.0,3.0,6.0,5.0,4.0,6.0,3.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,99924109.0
51.0,463.0,0.0,0.0,4.0,4.0,3.0,4.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,99924110.0
38.0,3671.0,27.0,0.0,5.0,5.0,5.0,2.0,4.0,5.0,4.0,4.0,6.0,4.0,4.0,6.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,99924111.0
44.0,2102.0,15.0,0.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,99924112.0
36.0,2054.0,0.0,4.0,3.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,6.0,4.0,6.0,6.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,99924113.0
23.0,1775.0,96.0,129.0,3.0,5.0,3.0,4.0,5.0,3.0,6.0,5.0,5.0,6.0,3.0,3.0,3.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,99924114.0
22.0,2847.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,3.0,6.0,2.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,99924115.0
46.0,2290.0,34.0,27.0,1.0,5.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,99924116.0
32.0,961.0,0.0,6.0,3.0,3.0,3.0,2.0,5.0,3.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,99924117.0
70.0,788.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,99924118.0
20.0,3037.0,50.0,38.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,99924119.0
23.0,1195.0,70.0,59.0,2.0,4.0,4.0,4.0,6.0,2.0,6.0,6.0,2.0,6.0,5.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,99924120.0
45.0,1743.0,27.0,17.0,4.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,5.0,5.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,99924121.0
38.0,2207.0,0.0,0.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,4.0,6.0,5.0,6.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,99924122.0
48.0,80.0,26.0,19.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,6.0,6.0,6.0,6.0,2.0,6.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,99924123.0
61.0,586.0,0.0,0.0,5.0,6.0,6.0,4.0,3.0,5.0,5.0,4.0,4.0,6.0,4.0,6.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,99924124.0
36.0,3424.0,0.0,5.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,99924125.0
25.0,2402.0,16.0,0.0,3.0,5.0,3.0,6.0,6.0,3.0,6.0,6.0,4.0,3.0,5.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,99924126.0
19.0,1814.0,0.0,0.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,99924127.0
48.0,1563.0,57.0,58.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,99924128.0
26.0,1477.0,5.0,3.0,2.0,2.0,6.0,2.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,99924129.0
29.0,1980.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,99924130.0
34.0,3733.0,0.0,3.0,2.0,2.0,2.0,2.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,99924131.0
38.0,1907.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,4.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,99924132.0
47.0,95.0,43.0,39.0,2.0,2.0,5.0,2.0,2.0,6.0,4.0,6.0,6.0,6.0,5.0,4.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,99924133.0
38.0,3015.0,0.0,0.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,99924134.0
56.0,2386.0,77.0,80.0,4.0,4.0,6.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,99924135.0
63.0,1841.0,176.0,179.0,4.0,5.0,4.0,4.0,4.0,6.0,5.0,6.0,5.0,6.0,6.0,5.0,4.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,99924136.0
22.0,2850.0,0.0,9.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,6.0,5.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,99924137.0
64.0,1669.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0,3.0,6.0,5.0,2.0,4.0,5.0,4.0,4.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,99924138.0
23.0,2557.0,6.0,31.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,5.0,5.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,99924139.0
49.0,2071.0,40.0,33.0,3.0,2.0,2.0,2.0,2.0,4.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,99924140.0
41.0,2058.0,0.0,0.0,5.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,3.0,4.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,99924141.0
